Sno,Song ID,Song Name,Artist Name,Album Name,Release Date,Accousticness,Dancebility,Song Duration,Energy,Instrumentalness,Key,Liveliness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Popularity,Genre
13650,5vjLSffimiIP26QG5WcN2K,Hold On,Chord Overstreet,Hold On,03-02-2017,0.469,0.618,198853,0.443,0,2,0.0829,-9.681,1,0.0526,119.949,4,0.167,82,pop
13651,5dPz35akJjPqb17yeqNwqH,Ghost,Justin Bieber,Justice,19-03-2021,0.178,0.604,153190,0.741,3.49E-05,2,0.409,-5.571,1,0.0475,153.947,4,0.473,80,pop
13652,3pANfZVFdtuVnJsE6xa5Ox,Me and My Husband,Mitski,Be the Cowboy,17-08-2018,0.0467,0.497,137141,0.638,0,1,0.385,-5.31,1,0.0274,172.01,4,0.77,77,pop
13653,6tYzs9xlEeYznMJpJ0sUkI,After Hours,charlieonnafriday,ONNAFRIDAY,29-04-2022,0.115,0.798,157666,0.458,0,6,0.145,-8.278,1,0.0504,133.972,4,0.198,73,pop
13654,6xkryXuiZU360Lngd4sx13,Fantasy,Mariah Carey,Daydream,03-10-1995,0.139,0.669,243493,0.727,0,7,0.123,-7.588,1,0.0353,102.322,4,0.807,76,pop
13655,4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),Taylor Swift,This Love (Taylor’s Version),06-05-2022,0.302,0.47,250100,0.494,0,4,0.0672,-8.672,1,0.0349,144.039,4,0.0524,78,pop
13656,2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,The Papercut Chronicles,22-02-2005,0.237,0.72,243773,0.744,0,1,0.255,-6.938,0,0.12,78.953,4,0.619,76,pop
13657,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,Avril Lavigne,Let Go,04-06-2002,6.79E-05,0.487,204000,0.9,0,0,0.358,-4.417,1,0.0482,149.937,4,0.484,77,pop
13658,0TcJ7QWpggdSg8t0fHThHm,LoveGame,Lady Gaga,The Fame,01-01-2008,0.00569,0.894,216333,0.678,2.43E-06,6,0.317,-5.611,0,0.0523,105.024,4,0.844,71,pop
13659,42qNWdLKCI41S4uzfamhFM,Duvet,bôa,Twilight,20-04-2010,0.191,0.583,203600,0.888,4.58E-05,11,0.0936,-9.414,0,0.0349,93.206,4,0.706,76,pop
13660,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,18 Months,29-10-2012,0.000972,0.707,206413,0.924,0.00703,7,0.204,-2.842,1,0.031,127.937,4,0.919,80,pop
13661,0Q5VnK2DYzRyfqQRJuUtvi,LOVE DIVE,IVE,LOVE DIVE,05-04-2022,0.00379,0.703,177186,0.709,5.43E-05,1,0.333,-4.169,0,0.0433,117.941,4,0.538,84,pop
13662,6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,Harry Styles,Fine Line,13-12-2019,0.172,0.306,377960,0.347,0.00013,2,0.0485,-8.5,1,0.0334,120.996,4,0.0511,78,pop
13663,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,"thank u, next",08-02-2019,0.0421,0.726,190440,0.554,0,5,0.106,-5.29,0,0.0917,169.999,4,0.335,78,pop
13664,6WlmEymaXKMRs3D2c4j6os,Inside Out,Duster,Stratosphere,24-02-1998,0.84,0.553,141040,0.465,0.97,9,0.102,-9.664,1,0.0301,79.223,4,0.652,75,pop
13665,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Melanie Martinez,Cry Baby (Deluxe Edition),14-08-2015,0.0467,0.576,220013,0.593,0.000767,9,0.237,-6.024,0,0.0306,157.993,4,0.373,80,pop
13666,6hkOqJ5mE093AQf2lbZnsG,The One That Got Away,Katy Perry,Teenage Dream,01-01-2010,0.000812,0.691,227333,0.795,1.02E-06,1,0.156,-4.021,0,0.0355,133.971,4,0.876,73,pop
13667,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),21-06-2014,0.474,0.781,281560,0.445,0,2,0.184,-6.061,1,0.0295,78.998,4,0.591,83,pop
13668,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,MONTERO,17-09-2021,0.0221,0.741,212352,0.691,0,10,0.0476,-7.395,0,0.0672,150.087,4,0.892,81,pop
13669,7l97ElWmIdVHWUaOeeU5ZC,that way,Tate McRae,all the things i never said,24-01-2020,0.728,0.453,175026,0.383,0,0,0.387,-11.015,1,0.163,105.029,4,0.333,78,pop
13670,3hLuHKzG1cmlRpq53ZVWd8,The Good Ones,Gabby Barrett,Goldmine,19-06-2020,0.18,0.519,215140,0.552,0,2,0.149,-5.023,1,0.0259,89.957,4,0.331,73,pop
13671,69xohKu8C1fsflYAiSNbwM,Run BTS,BTS,Proof,10-06-2022,0.0201,0.724,204939,0.818,0,8,0.0358,-3.747,1,0.168,77.004,4,0.696,84,pop
13672,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Drake,The Best In The World Pack,15-06-2019,0.101,0.831,205426,0.502,0,10,0.122,-4.045,0,0.046,100.541,4,0.101,78,pop
13673,6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,My House,07-04-2015,0.0215,0.688,192190,0.702,0,7,0.128,-4.792,0,0.0499,94.006,4,0.74,76,pop
13674,6vFsBXYczYsP0H3lgunZOm,Cloud 9,Beach Bunny,Honeymoon,14-02-2020,0.00167,0.637,147350,0.929,2.62E-05,4,0.344,-3.593,1,0.0491,80.974,4,0.902,78,pop
13675,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),P!nk,The Truth About Love,18-09-2012,0.346,0.778,242733,0.547,0.000302,2,0.132,-7.273,1,0.0489,95.002,4,0.441,81,pop
13676,46IZ0fSY2mpAiktS3KOqds,Easy On Me,Adele,30,19-11-2021,0.578,0.604,224694,0.366,0,5,0.133,-7.519,1,0.0282,141.981,4,0.13,82,pop
13677,3Kkjo3cT83cw09VJyrLNwX,Oh My God,Adele,30,19-11-2021,0.091,0.534,225148,0.725,0,1,0.0264,-3.906,1,0.046,88.098,4,0.55,82,pop
13678,1QpwvWMQGdOgA8MXXfgs4H,DICE,NMIXX,ENTWURF,19-09-2022,0.0848,0.556,165746,0.798,0,7,0.33,-3.331,1,0.254,131.096,4,0.628,81,pop
13679,6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna,Talk That Talk,18-11-2011,0.025,0.734,215226,0.766,0.00138,1,0.108,-4.485,1,0.0383,127.986,4,0.6,78,pop
13680,0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,Alessia Cara,Know-It-All,13-11-2015,0.0285,0.573,230240,0.739,0,0,0.111,-5.74,1,0.129,97.085,4,0.451,78,pop
13681,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,All Your Fault: Pt. 2,11-08-2017,0.047,0.643,163870,0.783,0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,75,pop
13682,3GCL1PydwsLodcpv0Ll1ch,You Belong With Me,Taylor Swift,Fearless,11-11-2008,0.162,0.687,231133,0.783,1.35E-05,6,0.114,-4.44,1,0.0386,129.964,4,0.443,70,pop
13683,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,Camila,12-01-2018,0.184,0.765,217306,0.523,3.56E-05,2,0.132,-4.333,1,0.03,104.988,4,0.394,80,pop
13684,49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,02-06-2008,0.00864,0.583,275986,0.829,0,1,0.0426,-4.603,1,0.134,174.028,4,0.575,83,pop
13685,2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,The Rokstarr Hits Collection,01-01-2010,0.00379,0.751,202613,0.783,0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,80,pop
13686,5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,Bryson Tiller,T R A P S O U L,02-10-2015,0.345,0.543,249320,0.449,0,1,0.157,-8.065,1,0.0463,132.609,4,0.29,75,pop
13687,6rje9f1wRFJDO2iTORw0lH,I Know,Big Sean,Dark Sky Paradise,24-02-2015,0.327,0.733,319973,0.334,0,1,0.116,-11.314,1,0.0811,119.935,4,0.267,74,pop
13688,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",08-09-2017,0.0337,0.664,174800,0.708,0,8,0.0841,-4.154,1,0.0474,103.07,4,0.742,77,pop
13689,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),benny blanco,FRIENDS KEEP SECRETS,07-12-2018,0.549,0.632,170769,0.686,0,6,0.2,-7.665,0,0.243,89.949,4,0.329,77,pop
13690,3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),Mustard,Perfect Ten,28-06-2019,0.174,0.682,192470,0.559,0,0,0.344,-5.545,1,0.127,202.015,4,0.137,75,pop
13691,5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,Voicenotes,11-05-2018,0.109,0.775,208786,0.613,2.33E-05,3,0.134,-4.586,0,0.0542,100.066,4,0.797,82,pop
13692,6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,Labrinth,Euphoria (Original Score from the HBO Series),04-10-2019,0.471,0.316,153294,0.63,0.262,5,0.205,-5.963,1,0.117,89.643,1,0.313,79,pop
13693,23T0OX7QOiIUFShSzbJ5Uo,I Hope,Gabby Barrett,Goldmine,19-06-2020,0.0951,0.466,210772,0.536,0,6,0.114,-6.227,1,0.0429,75.998,4,0.377,74,pop
13694,4qbibbQ1yK0rPl0JUJS0bz,Every Night Every Morning,Maddie & Tae,Every Night Every Morning,24-06-2022,0.00799,0.618,196890,0.75,0,7,0.141,-4.608,1,0.0287,123.885,4,0.619,72,pop
13695,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,Title (Deluxe),09-01-2015,0.4,0.63,225053,0.53,0,0,0.177,-7.259,1,0.0434,108.038,3,0.417,78,pop
13696,1fJFuvU2ldmeAm5nFIHcPP,First Date,blink-182,Take Off Your Pants And Jacket,2001,0.000715,0.579,171533,0.928,0,0,0.18,-4.344,1,0.0411,95.594,4,0.882,77,pop
13697,0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,The Trinity,26-09-2005,0.106,0.951,218573,0.6,0,0,0.0712,-4.675,0,0.0685,125.04,4,0.822,79,pop
13698,4blPH3Uy89WnOnYlIv7Ev4,Rät,Penelope Scott,Public Void,25-09-2020,0.326,0.609,194165,0.449,0.000115,5,0.147,-13.291,0,0.249,143.854,4,0.309,75,pop
13699,0VO8gYVDSwM1Qdd2GsMoYK,Moth To A Flame (with The Weeknd),Swedish House Mafia,Paradise Again,15-04-2022,0.0027,0.553,234000,0.659,0,8,0.105,-7.295,1,0.0391,120.146,4,0.105,82,pop
13700,6TSO4hwz9WGrEUY7ABGVim,Lost Me,Giveon,Give Or Take,24-06-2022,0.525,0.428,180953,0.443,1.76E-05,2,0.219,-8.955,0,0.101,87.934,4,0.2,78,pop
13701,0j1Ia2lQWrcXrQZI4AdJlk,IDK You Yet,Alexander 23,IDK You Yet (Live on Piano),23-06-2020,0.886,0.648,184638,0.308,0.0774,1,0.124,-11.729,1,0.04,76.997,1,0.198,78,pop
13702,2fGRJzoiYJYAzlQAyBONMb,Morning Sex,Ralph Castelli,Morning Sex,07-06-2019,0.0473,0.81,175312,0.353,0.000104,6,0.082,-9.536,1,0.0437,124.991,4,0.731,75,pop
13703,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,Sweetener,17-08-2018,0.0233,0.602,197546,0.658,6.00E-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268,79,pop
13704,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),09-04-2021,0.0623,0.632,231124,0.773,0,6,0.0885,-4.856,1,0.0346,130.033,4,0.474,80,pop
13705,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,One Thing Right,21-06-2019,0.0644,0.659,181823,0.625,0,4,0.582,-2.253,1,0.045,88.042,4,0.442,73,pop
13706,7a53HqqArd4b9NF4XAmlbI,Kings & Queens,Ava Max,Heaven & Hell,18-09-2020,0.00786,0.637,162398,0.69,0,1,0.124,-4.057,0,0.0405,129.857,4,0.457,81,pop
13707,047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake,Take Care (Deluxe),15-11-2011,0.646,0.492,347226,0.26,0.00178,9,0.0705,-17.341,0,0.0921,111.519,5,0.312,74,pop
13708,7s8VgA8OjvwBUuigKzEGBx,This Is Home,Cavetown,This Is Home,03-08-2015,0.56,0.811,226073,0.266,1.05E-06,7,0.0962,-12.478,1,0.0406,130.044,4,0.211,74,pop
13709,1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),The Script,#3,10-09-2012,0.0654,0.421,202533,0.873,0,10,0.123,-4.343,1,0.0564,84.786,4,0.629,69,pop
13710,1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,Taylor Swift,folklore,24-07-2020,0.806,0.456,255893,0.263,0,0,0.0749,-10.63,1,0.0332,129.86,4,0.111,77,pop
13711,1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,The Weeknd,Dawn FM,06-01-2022,0.0296,0.735,188918,0.795,3.18E-05,11,0.0678,-6.523,0,0.113,122,4,0.905,79,pop
13712,7uKcScNXuO3MWw6LowBjW1,"One, Two Step (feat. Missy Elliott)",Ciara,Goodies,27-09-2004,0.042,0.944,203786,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.842,74,pop
13713,3LfHBTYZBTqmz43tvVXJBd,Deep,Summer Walker,Last Day Of Summer,19-10-2018,0.626,0.646,92093,0.335,1.30E-05,3,0.107,-9.915,0,0.247,167.927,4,0.419,77,pop
13714,5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),Ariana Grande,Positions,30-10-2020,0.0681,0.789,167989,0.742,0,10,0.166,-5.664,0,0.0652,116.965,4,0.661,78,pop
13715,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),Fetty Wap,679 (feat. Remy Boyz),29-06-2015,0.00256,0.618,196693,0.717,0,7,0.625,-5.738,1,0.318,190.05,4,0.603,74,pop
13716,37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,Wildfire,01-01-2016,0.0549,0.564,204013,0.714,0,7,0.155,-4.987,1,0.129,175.924,4,0.33,77,pop
13717,6uVZddXkgQIArp8myEHs4x,Mercury,Steve Lacy,Gemini Rights,15-07-2022,0.543,0.699,295413,0.75,0.0137,9,0.333,-6.481,0,0.0542,151.035,3,0.887,73,pop
13718,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,This Is What You Came For,29-04-2016,0.199,0.631,222160,0.927,0.119,9,0.148,-2.787,0,0.0332,123.962,4,0.465,81,pop
13719,5uVW9FWVaQde0lfF4hYs4C,CODE (feat. Moneybagg Yo),Offset,CODE (feat. Moneybagg Yo),26-08-2022,0.0502,0.599,192427,0.598,5.01E-05,4,0.173,-7.015,0,0.124,179.49,4,0.343,75,pop
13720,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,Motion,31-10-2014,0.0211,0.596,222533,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,81,pop
13721,5fQBa4wkmq28xpSLOQ202K,Normal Girl,SZA,Ctrl,09-06-2017,0.269,0.624,253586,0.532,5.17E-05,0,0.158,-7.146,1,0.124,76.453,4,0.362,74,pop
13722,0HAqq2GcQKyi3s87GuN7jU,Amoeba,Clairo,Sling,16-07-2021,0.791,0.739,228922,0.491,0.0366,6,0.1,-11.515,1,0.027,111.008,4,0.707,73,pop
13723,3LmvfNUQtglbTrydsdIqFU,We Belong Together,Mariah Carey,The Emancipation of Mimi,12-04-2005,0.0339,0.837,201400,0.462,0,0,0.09,-7.89,1,0.0601,139.986,4,0.762,70,pop
13724,59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,27-04-2010,0.386,0.688,268320,0.853,0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,76,pop
13725,0wTTf3msjDJ8NcZGTmQJQV,My Friends (feat. Lil Durk),Ty Dolla $ign,My Friends (feat. Lil Durk),05-10-2022,0.0558,0.633,158167,0.478,0,8,0.202,-8.039,1,0.044,169.961,4,0.441,74,pop
13726,696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,ROXANNE,10-10-2019,0.0522,0.621,163636,0.601,0,6,0.46,-5.616,0,0.148,116.735,5,0.457,78,pop
13727,2yPoXCs7BSIUrucMdK5PzV,Umbrella,Rihanna,Good Girl Gone Bad,01-01-2007,0.00864,0.583,275986,0.829,0,1,0.0426,-4.603,1,0.134,174.028,4,0.575,69,pop
13728,5SMCxRA6hB2jEhroaYfw6N,IT'S YOU (feat. keshi),MAX,IT'S YOU (feat. keshi),09-09-2022,0.835,0.697,173427,0.368,0.00016,2,0.135,-9.708,1,0.056,90.011,4,0.451,76,pop
13729,3SErMoIKdRELto2OspGs5L,idfc,blackbear,dead,02-06-2015,0.0764,0.718,207026,0.422,0,4,0.17,-9.115,0,0.0621,144.678,4,0.455,81,pop
13730,7gRFDGEzF9UkBV233yv2dc,Shut Down,BLACKPINK,BORN PINK,15-09-2022,0.00327,0.818,175889,0.69,0,0,0.186,-5.119,1,0.0454,110.071,3,0.688,80,pop
13731,1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,Feel Something,23-06-2017,0.148,0.671,237720,0.673,5.29E-05,11,0.304,-6.941,0,0.0444,121.963,4,0.494,85,pop
13732,5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean,Blonde,20-08-2016,0.768,0.581,249667,0.21,0,8,0.369,-10.426,1,0.0321,80.099,4,0.452,76,pop
13733,10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,BTS,Proof,10-06-2022,0.0432,0.559,193593,0.885,0,1,0.333,-4.515,1,0.189,172.029,4,0.683,84,pop
13734,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Pitbull,Global Warming: Meltdown (Deluxe Version),2012,0.039,0.673,229506,0.758,0,7,0.341,-3.632,1,0.158,135.956,4,0.542,77,pop
13735,2Fyjjpg03fn7n5cj0Qm380,Karma,Summer Walker,Last Day Of Summer,19-10-2018,0.345,0.593,188906,0.294,2.03E-05,1,0.287,-10.072,0,0.0499,113.847,4,0.152,75,pop
13736,4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,Rae Sremmurd,SremmLife,06-01-2015,0.291,0.732,206306,0.69,0,0,0.116,-4.992,0,0.134,143.072,4,0.758,78,pop
13737,6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,Blackout,25-10-2007,0.25,0.788,251240,0.844,0.000678,2,0.0723,-3.131,1,0.0334,113.324,4,0.382,79,pop
13738,4HwDCXsMBC7SUdp2WT4MZP,Into It,Chase Atlantic,Chase Atlantic,04-10-2017,0.0503,0.518,196767,0.572,2.41E-05,10,0.129,-6.706,0,0.0416,130.053,4,0.291,79,pop
13739,1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,"At Night, Alone.",06-05-2016,0.0353,0.664,197933,0.714,8.42E-06,7,0.0843,-6.645,0,0.111,101.969,4,0.71,73,pop
13740,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,Lover,23-08-2019,0.00929,0.771,171360,0.671,0,2,0.0637,-5.617,1,0.0553,85.026,4,0.714,77,pop
13741,1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,Katy Perry,One Of The Boys,17-06-2008,7.95E-05,0.706,220226,0.841,0,7,0.0688,-3.956,1,0.0418,132.032,4,0.861,70,pop
13742,6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,Mylo Xyloto,24-10-2011,0.0509,0.449,278719,0.585,8.75E-05,5,0.0833,-6.761,1,0.0268,139.631,4,0.212,84,pop
13743,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,Only Human (Deluxe),09-03-2018,0.837,0.681,260285,0.174,3.35E-05,1,0.0983,-8.745,1,0.0315,112.672,4,0.231,80,pop
13744,7yFhA2fUsL2oIMWlw5DaHQ,The Bones,Maren Morris,GIRL,08-03-2019,0.278,0.612,197293,0.57,0,11,0.0963,-6.642,0,0.0347,77.004,4,0.334,75,pop
13745,34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),01-01-2008,0.522,0.673,232000,0.683,0,1,0.235,-5.693,1,0.115,171.86,4,0.713,75,pop
13746,0tMSssfxAL2oV8Vri0mFHE,listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",29-03-2019,0.935,0.319,242652,0.0561,0.00384,0,0.388,-23.023,1,0.045,79.764,3,0.082,77,pop
13747,6gU9OKjOE7ghfEd55oRO57,The Weekend,SZA,Ctrl,09-06-2017,0.242,0.4,272186,0.366,0,8,0.126,-9.405,0,0.0597,73.313,3,0.161,74,pop
13748,1G9hDB1bmxz131N9svQ8pY,Satellite,Khalid,Satellite,23-09-2022,0.0279,0.741,186514,0.73,0.000264,7,0.0851,-7.07,1,0.0349,124.001,4,0.725,77,pop
13749,21H0pUV2uPIPcFnFhgTBjo,Woke Up in Love,Kygo,Woke Up in Love,09-09-2022,0.225,0.643,216873,0.585,0,2,0.0927,-5.994,1,0.0369,106.015,4,0.188,79,pop
13750,3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,Be Alright,29-06-2018,0.697,0.553,196373,0.586,0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443,80,pop
13751,4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),Trey Songz,"Passion, Pain & Pleasure (Deluxe Version)",14-09-2010,0.0205,0.844,242013,0.601,0,1,0.385,-5.283,1,0.157,73.989,4,0.331,72,pop
13752,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,Boss Bitch,23-01-2020,0.127,0.707,134239,0.955,0,10,0.202,-4.593,0,0.222,125.989,4,0.575,78,pop
13753,0KAiuUOrLTIkzkpfpn9jb9,Drive By,Train,California 37,17-04-2012,0.00107,0.765,195973,0.837,1.06E-05,1,0.0801,-3.113,0,0.032,122.028,4,0.721,77,pop
13754,34CTm2jGM5Svfa7CbTmy9o,Bad Habits - Joel Corry Remix,Various Artists,Objectif Running : Dance,21-10-2022,0.0488,0.768,189577,0.935,0.00117,11,0.339,-4.902,0,0.0598,125.971,4,0.8,0,pop
13755,2Z7uNIftWdTscLc6nomUR0,2step,Various Artists,New Grooves,21-10-2022,0.138,0.693,163449,0.643,0,4,0.108,-5.867,0,0.0828,95.055,4,0.477,0,pop
13756,3grZhqAPbE8BIA8q8PSsYh,Shivers,Various Artists,Workout by the Fitness Marshall,21-10-2022,0.281,0.788,207853,0.859,0,2,0.0424,-2.724,1,0.0856,141.02,4,0.822,1,pop
13757,5e4LylnrN2glY3swFVzuJ2,2step,Various Artists,Workout by the Fitness Marshall,21-10-2022,0.138,0.693,163449,0.643,0,4,0.108,-5.867,0,0.0828,95.055,4,0.477,0,pop
13758,5AUz3di9NbvWBDbVa3o4cS,2step,Various Artists,I'm Good - Top Hits,21-10-2022,0.138,0.693,163449,0.643,0,4,0.108,-5.867,0,0.0828,95.055,4,0.477,0,pop
13759,2ktVkk72hdKT9ZJYmXPcl9,2step,Various Artists,Happy Pop Vibes,21-10-2022,0.138,0.693,163449,0.643,0,4,0.108,-5.867,0,0.0828,95.055,4,0.477,0,pop
13760,7sIx70dGj3VBiHWr0KZXfD,Blondie,Current Joys,Wild Heart,02-01-2013,0.622,0.776,194733,0.626,0.899,6,0.086,-12.561,1,0.0396,122.072,4,0.866,75,pop
13761,4TIqzdAssasqx3DAe6cG9J,Ramen & OJ,Joyner Lucas,Ramen & OJ,30-04-2021,0.492,0.597,218447,0.571,0,1,0.093,-6.205,0,0.293,106.196,3,0.165,75,pop
13762,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,boyfriend,02-08-2019,0.119,0.4,186106,0.795,0,10,0.159,-3.731,0,0.461,190.097,4,0.702,79,pop
13763,5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,Rick Springfield,Working Class Dog,1981,0.165,0.727,194120,0.834,0,2,0.105,-5.851,1,0.0496,131.7,4,0.816,71,pop
13764,2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,V,02-09-2014,0.000185,0.279,231013,0.742,0,4,0.593,-6.46,0,0.0898,189.868,4,0.328,80,pop
13765,3CzEMZd3QhEFlvWIayxvm9,2step,Various Artists,Totally Rap,21-10-2022,0.138,0.693,163449,0.643,0,4,0.108,-5.867,0,0.0828,95.055,4,0.477,0,pop
13766,1nY5x0g0LXFxFWva84QUkk,Shivers,Various Artists,Top Off Snap Hits,21-10-2022,0.281,0.788,207853,0.859,0,2,0.0424,-2.724,1,0.0856,141.02,4,0.822,1,pop
13767,0gzoQi6JUg9lKpYj792njd,Overpass Graffiti,Various Artists,I'm Good - Top Hits,21-10-2022,0.00253,0.52,236906,0.849,0,9,0.119,-3.794,0,0.186,175.908,4,0.774,3,pop
13768,0MbP1Nr6DLXB7HFXD7QVwU,Visiting Hours,Various Artists,20's Rock,21-10-2022,0.77,0.471,215506,0.396,0,8,0.0729,-6.654,1,0.0336,149.609,4,0.263,1,pop
13769,2CgHFp5I4exADkyz3vtJS2,2step,Various Artists,Pop n' Fresh,21-10-2022,0.138,0.693,163449,0.643,0,4,0.108,-5.867,0,0.0828,95.055,4,0.477,1,pop
13770,0VqOR7G0lz8BjKXWrDPBmF,2step,Various Artists,Pop Hits Now,21-10-2022,0.138,0.693,163449,0.643,0,4,0.108,-5.867,0,0.0828,95.055,4,0.477,1,pop
13771,42zd6DYQ4o4SECmTITrM1U,Dreams and Nightmares,Meek Mill,Dreams and Nightmares (Deluxe Edition),26-10-2012,0.468,0.631,230693,0.774,0,11,0.281,-2.459,1,0.3,79.745,4,0.44,74,pop
13772,4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,1966-03,0.352,0.552,162373,0.608,0,1,0.0533,-9.786,0,0.0345,112.367,4,0.637,78,pop
13773,2qnPHH7uVDyBCRFJJ0tvfh,Overpass Graffiti,Various Artists,Happy Commute,21-10-2022,0.00253,0.52,236906,0.849,0,9,0.119,-3.794,0,0.186,175.908,4,0.774,1,pop
13774,33gwZOGJWEZ7dRWPqPxBEZ,Wolves (feat. Post Malone),Big Sean,Detroit 2,04-09-2020,0.0978,0.724,199758,0.675,9.41E-06,2,0.351,-5.267,1,0.0867,160.048,4,0.325,76,pop
13775,1OTfJqcjmJjUALB7FQOGpz,I Don't Care - Acoustic,Various Artists,Easy Acoustic,21-10-2022,0.793,0.705,238220,0.35,0,6,0.108,-8.126,1,0.0301,94.059,4,0.643,3,pop
13776,0g9LR19alhQTFKPzg8HbIB,Visiting Hours,Various Artists,Pop Unwind,21-10-2022,0.77,0.471,215506,0.396,0,8,0.0729,-6.654,1,0.0336,149.609,4,0.263,0,pop
