Accousticness,Album Name,Artist Name,Dancebility,Energy,Genre,Instrumentalness,Key,Liveliness,Loudness,Mode,Popularity,Release Date,Sno,Song Duration,Song ID,Song Name,Speechiness,Tempo,Time Signature,Valence,Happy_score
6.9e-05,The way of all flesh,Gojira,0.294,0.968,death-metal,0.141,0,0.13,-4.562,0,47,13-10-2008,5451,344746,7bUcTW0mHg4Ec0kgdXemEG,Esoteric surgery,0.148,96.346,4,0.0387,0.995698020749764
0.0018,God Hates Us All,Slayer,0.434,0.948,death-metal,5.99e-05,2,0.146,-4.294,1,41,11-09-2001,5452,149266,6XjkEAl9bPhaV9QtqnmAS4,Threshold,0.236,95.534,4,0.317,0.9510903117352868
0.000419,A New Responsibility,Upon A Burning Body,0.565,0.937,death-metal,0.00532,1,0.379,-5.128,1,45,08-04-2022,5453,186200,3zbxWnJmnyx21pNE480g6G,A New Responsibility,0.061,95.517,4,0.372,0.9351237376344695
0.000396,The Sea of Tragic Beasts,Fit For An Autopsy,0.446,0.963,death-metal,0.0,5,0.272,-5.374,1,41,25-10-2019,5454,296137,39a6x6wBVcuAjeEQKoGPL1,Napalm Dreams,0.0729,124.942,4,0.191,0.9851393345838395
9.54e-06,Forever Bloom,Chelsea Grin,0.499,0.971,death-metal,0.0352,1,0.299,-4.683,1,45,21-10-2022,5455,169774,5mavoeczZoK9jeHFVWTkv6,Forever Bloom (feat. Trevor Strnad),0.103,110.034,4,0.354,0.9785168231888267
0.000181,Scars For You To Remember,Varials,0.334,0.997,death-metal,3.39e-06,9,0.35,-1.941,1,40,14-10-2022,5456,142173,50vIrLJzJMPPBm55DAGl2k,Scars For You To Remember,0.257,109.957,3,0.0782,0.9956096490929027
3.75e-05,Deceivers,Arch Enemy,0.35,0.941,death-metal,0.195,1,0.216,-7.225,1,53,12-08-2022,5457,220426,4mdop8Jx5BwspAQzvjF8pu,House of Mirrors,0.0854,85.205,4,0.29,0.9919053594181495
0.00561,Breaker,For Today,0.323,0.876,death-metal,3.16e-06,1,0.222,-5.108,1,42,31-08-2010,5458,220080,61fHf3cAlh3vXFV2oKCdPM,Devastator,0.116,134.947,4,0.337,0.9667375952785505
2.6e-05,Allegiance,As Blood Runs Black,0.422,0.995,death-metal,0.307,0,0.0942,-1.253,1,42,05-06-2006,5459,239133,00uQmNrZeOgsIMwYwHvJec,My Fears Have Become Phobias,0.196,116.194,3,0.282,0.9980777863769169
0.000545,This Is Exile,Whitechapel,0.321,0.995,death-metal,0.00271,9,0.213,-5.608,1,42,08-07-2008,5460,304306,0cPaBdPEXviKoAjcWJqI9M,Possession,0.191,128.22,4,0.0634,0.9954211514464998
4.09e-05,Deceiver of the Gods,Amon Amarth,0.262,0.991,death-metal,0.204,1,0.15,-5.373,0,49,25-06-2013,5461,259173,7rb8JRuyMqJSBOSoaFMtCY,Deceiver of the Gods,0.167,192.858,4,0.0827,0.9994615077001129
0.000336,Oni,Darko US,0.452,0.992,death-metal,0.53,6,0.594,-5.011,0,43,26-09-2022,5462,157000,3S0F3IVHzu27fLU1RjdQEn,Acid Inject,0.206,154.988,4,0.0722,0.9998264596346256
6.75e-05,Kin,Whitechapel,0.184,0.737,death-metal,0.000549,1,0.0889,-5.727,0,43,29-10-2021,5463,280701,4VFWGfHpSajPySz5134fnF,Orphan,0.0393,159.111,4,0.335,0.9073101371481261
0.00342,Seasons In The Abyss,Slayer,0.261,0.969,death-metal,0.00135,5,0.103,-4.185,0,45,01-01-1990,5464,394306,59LtYLCNkesFkV3S4NhQyh,Seasons In The Abyss,0.168,151.921,4,0.199,0.9950373182505438
1.75e-05,I Let the Devil In,Currents,0.494,0.995,death-metal,1.46e-06,6,0.351,-3.658,1,43,14-12-2018,5465,261248,2HgINu5mCXrc8HjoGyFClh,My Disguise,0.165,119.981,4,0.19,0.9888720724992124
2.72e-05,The Way It Ends,Currents,0.494,0.95,death-metal,0.642,11,0.19,-5.528,1,43,05-06-2020,5466,205669,1Z1P5WcLZOKCgQunskQ8n4,Poverty of Self,0.129,115.087,4,0.15,0.9993598778398479
0.000274,Awaken the Dreamers,All Shall Perish,0.485,0.978,death-metal,0.0345,7,0.34,-3.979,1,42,05-09-2008,5467,192813,15iDZxlskZYfcRlZ98j01D,Never...Again,0.107,140.04,4,0.16,0.9926968163048688
1.45e-05,From Mars to Sirius,Gojira,0.221,0.983,death-metal,0.0018,2,0.668,-2.821,1,47,07-09-2005,5468,348013,2MTneA2YvNBzvd8zDpWE4n,From The Sky,0.11,174.029,3,0.0501,0.9993920791159242
0.000188,Battles,In Flames,0.49,0.972,death-metal,0.0299,10,0.368,-4.518,0,42,11-11-2016,5469,238491,30ixK9SJmGcMcSAP4Ksf8G,The End,0.111,95.012,4,0.376,0.9767962350631237
0.000154,False Idol,Veil Of Maya,0.417,0.979,death-metal,8.12e-05,7,0.166,-4.074,1,42,20-10-2017,5470,252906,0nrCDNrt8fm5XJzu1FHudO,Doublespeak,0.101,143.956,4,0.179,0.9909327544151952
0.000812,Chaos,Attila,0.582,0.951,death-metal,0.001,10,0.0917,-4.074,0,42,04-11-2016,5471,221360,6APDWZOa1ezOYFkFcOJ4pT,Public Apology,0.251,94.054,4,0.467,0.8523904245016296
6.01e-05,Terra Incognita,Gojira,0.465,0.674,death-metal,0.31,9,0.215,-6.116,1,44,19-03-2001,5472,263502,6hykEQW67sL7g4oj0XgFZh,Satan Is a Lawyer,0.0369,117.65,4,0.192,0.8618988313785487
6.53e-05,Dear Desolation,Thy Art Is Murder,0.298,0.996,death-metal,3.44e-05,4,0.226,-3.257,1,45,18-08-2017,5473,224794,376M80F3cD767l9Xt1nZ3O,Slaves Beyond Death,0.259,99.583,4,0.0482,0.9939709574515512
6.27e-05,Worm Infested,Cannibal Corpse,0.251,0.981,death-metal,0.729,10,0.219,-7.282,0,46,2002,5474,375306,6gP7mrmL9EsFS3sMpk3Ig3,No Remorse,0.118,99.338,4,0.275,0.9997302139794659
0.00104,Slime and Punishment,Municipal Waste,0.286,0.988,death-metal,0.000112,4,0.195,-4.387,0,47,23-06-2017,5475,109812,2sqsR9r7yBJhuQnmngcE1A,Breathe Grease,0.218,93.78,4,0.342,0.988287230014044
0.00161,Damnation,Opeth,0.471,0.604,death-metal,0.154,4,0.166,-6.014,0,52,22-04-2003,5476,346733,3WtsQAngIkmcNeqVeK3fXQ,In My Time of Need,0.0286,137.388,4,0.187,0.460595348559086
0.000357,Bleed the Future,Archspire,0.466,0.978,death-metal,0.878,6,0.126,-2.779,1,44,29-10-2021,5477,245026,248ihasILhESFtf6S06Chc,Golden Mouth of Ruin,0.25,175.005,4,0.394,0.9998883345111761
0.00616,Force Of Habit (Reissue),Exodus,0.437,0.94,death-metal,0.0055,10,0.0898,-5.467,1,48,1992,5478,287666,2rKz4ihTRHCD0RpNaO1ANJ,Good Day To Die,0.0895,95.171,4,0.426,0.9318651694878363
0.00785,Claustrophobic,Before I Turn,0.554,0.915,death-metal,0.0,5,0.108,-3.95,1,41,13-10-2018,5479,165877,3tOGQCjiNxHWVXcb9vLnHt,Latent Perception,0.0751,110.051,4,0.353,0.879089586637749
3.72e-06,Dead In My Arms,Carnifex,0.199,0.994,death-metal,0.893,1,0.263,-3.773,0,43,04-09-2007,5480,181253,2NVQbNEmJ0ZVulQOpWa0PD,Lie To My Face,0.19,110.713,4,0.0624,0.9999333279115011
0.000107,The Way It Ends,Currents,0.439,0.934,death-metal,0.0182,4,0.181,-5.511,0,44,05-06-2020,5481,185681,61uWvLbmAfvEdgV1XkQMgM,Split,0.0655,169.937,4,0.223,0.9875653073074563
3.38e-05,Dear Youth,The Ghost Inside,0.525,0.973,death-metal,1.15e-06,10,0.267,-4.083,0,45,17-11-2014,5482,237814,5DtfTqxAYMg76AQgFaHqq3,Dear Youth (Day 52),0.121,119.949,4,0.397,0.9694022303511043
7.23e-05,Anger Issues,Traitors,0.379,0.985,death-metal,0.574,11,0.342,-4.559,0,41,16-02-2018,5483,166800,6lnLG7O6OuhUPjHhSyI52I,Short Fused,0.153,199.899,4,0.26,0.9998750600061544
0.000749,Relentless Mutation,Archspire,0.478,0.968,death-metal,0.791,8,0.35,-3.911,0,44,22-09-2017,5484,226303,4K1yqd68vWmDXFwXAqW35d,Involuntary Doppelgänger,0.178,175.017,4,0.452,0.9998730951266993
9.62e-06,Arise,Sepultura,0.445,0.917,death-metal,0.175,11,0.108,-6.776,1,49,20-03-1991,5485,292173,3erQAddOalef7tmVpAZ3BV,Dead Embryonic Cells,0.0693,106.54,4,0.439,0.9747502691562075
5.58e-06,Eternal Nightmare,Chelsea Grin,0.249,0.987,death-metal,0.867,8,0.145,-4.678,0,43,13-07-2018,5486,212000,0k2fcZi4nl4peaFLqF4JwI,Dead Rose,0.148,123.634,3,0.123,0.9999007876677679
0.000162,Fear Tomorrow,Fit For An Autopsy,0.22,0.972,death-metal,7.15e-06,11,0.335,-5.017,0,42,06-04-2020,5487,269381,113EVghey6uEB0wyplsY5F,Fear Tomorrow,0.155,91.921,3,0.0761,0.9947908414182681
0.000202,Depths,Oceano,0.599,0.988,death-metal,0.478,6,0.0927,-3.337,1,42,18-08-2009,5488,194653,257bEZ22RZz4epQ4YHkTKP,District of Misery,0.233,124.993,4,0.0541,0.9985825048307745
0.00791,Ategnatos,Eluveitie,0.434,0.908,death-metal,0.0,6,0.662,-4.715,1,52,05-04-2019,5489,173213,4wxm46qMm1P7JH1ivm1BQ2,Ambiramus,0.0936,126.331,4,0.461,0.9804425997279559
6.69e-05,Monolith of Inhumanity,Cattle Decapitation,0.345,0.975,death-metal,0.691,1,0.312,-3.573,0,43,08-05-2012,5490,233693,28kizMSvL3DcCGINWSOUjq,Forced Gender Reassignment,0.251,115.231,4,0.164,0.9997818286192581
9.47e-06,Ten Black Years: Best Of,Sodom,0.225,0.939,death-metal,0.762,4,0.384,-11.81,0,40,1996,5491,364626,0CDHN3Wk8JY0p5myySB0mS,Agent Orange,0.0596,113.533,4,0.225,0.9997532180938229
0.0459,Whitechapel,Whitechapel,0.308,0.993,death-metal,0.00392,0,0.0773,-3.853,1,42,19-06-2012,5492,283853,1iDugXsvJ2cb5snhHP3t41,"I, Dementia",0.159,127.511,4,0.0825,0.9926807072831235
0.000157,Netherheaven,Revocation,0.223,0.981,death-metal,0.00875,2,0.0988,-4.931,0,43,09-09-2022,5493,304280,0Tt4EYNFwDouhlkkv0foh2,Nihilistic Violence,0.105,166.02,4,0.232,0.9971973264547308
3.34e-05,Ritual,The Black Dahlia Murder,0.511,0.983,death-metal,0.682,4,0.176,-5.215,0,42,21-06-2011,5494,208840,40gZAlqBJbZ9gZFyAo53Cj,Moonlight Equilibrium,0.0932,108.968,4,0.356,0.9994711718169196
6.45e-05,Where Owls Know My Name,Rivers of Nihil,0.393,0.88,death-metal,0.914,2,0.361,-6.965,1,44,16-03-2018,5495,402718,6NgRSCfGt18L0ZbpHVBZWW,Where Owls Know My Name,0.0549,159.953,4,0.38,0.9998197388526868
0.000186,Deathrattle Sing for Me,Norma Jean,0.219,0.945,death-metal,0.00411,8,0.357,-5.353,1,43,12-08-2022,5496,302258,2Ju8sXlzM5Idsj34swUOdS,Spearmint Revolt,0.124,158.069,4,0.181,0.9973570919308874
1.74e-05,Fortitude,Gojira,0.494,0.874,death-metal,0.0621,8,0.0873,-3.831,1,50,30-04-2021,5497,312751,41DA32rbYp3PoLCAJeup0J,The Chant,0.031,124.064,4,0.485,0.9025737186035367
9.45e-05,Slave to the Scalpel,200 Stab Wounds,0.219,0.972,death-metal,0.781,7,0.276,-3.908,1,41,12-11-2021,5498,200844,49Wj5uErdj9iV6eokIF3he,Tow Rope Around the Throat,0.148,82.129,4,0.129,0.9998149814888857
0.000252,The Valley,Whitechapel,0.517,0.994,death-metal,0.717,0,0.0403,-4.29,1,43,29-03-2019,5499,188538,1K2AsxGzMyms8ft8m62jVd,Black Bear,0.187,105.145,4,0.133,0.9995161413053371
0.00028,Practice What You Preach,Testament,0.234,0.995,death-metal,0.0333,11,0.103,-5.291,0,47,25-07-1989,5500,297293,1KmX2Q8IwwLY2AMIMOmYlw,Practice What You Preach,0.0775,187.941,4,0.297,0.9983369869892841
2.22e-06,The Cleansing,Suicide Silence,0.271,0.985,death-metal,0.738,6,0.401,-3.756,1,43,13-07-2008,5501,154106,4PBOwceSDbHT7qiwUsBNQR,Bludgeoned to Death,0.131,120.968,3,0.317,0.9998797535943367
8.48e-06,How To Survive A Funeral,Make Them Suffer,0.417,0.914,death-metal,0.000205,4,0.226,-5.008,0,42,19-06-2020,5502,223772,4zYEObd7wXbD8rpUBO2X1I,Soul Decay,0.0639,83.98,4,0.422,0.9271286260189723
4.02e-05,Human Target,Thy Art Is Murder,0.388,0.979,death-metal,0.0,4,0.0752,-3.292,0,44,26-07-2019,5503,181097,5wDscoENTsVsW6gvCLsLpX,New Gods,0.157,140.037,4,0.0567,0.9916330619538196
1.48e-05,Menace to Society,Traitors,0.251,0.991,death-metal,0.572,9,0.0728,-4.642,0,41,02-08-2021,5504,222469,0Xmzm0mqy30RE7PrLKVo7P,Menace to Society,0.148,106.452,4,0.111,0.9996050985180756
0.000594,Ultu Ulla,Rings of Saturn,0.588,0.894,death-metal,0.745,9,0.164,-5.078,0,42,28-07-2017,5505,237718,3OCdlX4RPDsPHMdyUeBkV4,Inadequate,0.0541,120.012,5,0.247,0.9990185446586303
1.46e-05,Wormwood,The Acacia Strain,0.285,0.961,death-metal,0.111,1,0.336,-3.855,1,40,20-07-2010,5506,260600,2RQ1qY3GkhpMPfEEWqNImF,The Hills Have Eyes,0.0912,140.019,4,0.399,0.9974515584361667
2.91e-06,Foreshadowing Our Demise,Skinless,0.166,0.9,death-metal,0.606,6,0.339,-8.536,0,42,20-03-2001,5507,342760,4Hi1Wnq7pq3T8XJKBhmCMP,The Optimist,0.109,173.902,4,0.357,0.999736687520625
9.92e-05,In the Minds of Evil,Deicide,0.535,0.889,death-metal,0.41,10,0.329,-5.547,0,45,26-11-2013,5508,233048,3D6ZPZrFk2CHZCJ2STxHW7,In the Minds of Evil,0.0533,97.493,4,0.327,0.9934778892408206
4.05e-05,The Sound of Perseverance - Reissue,Death,0.309,0.989,death-metal,0.00478,7,0.054,-3.953,1,46,1998,5509,416680,4IfEHfXLyepX85MFehNHNd,Scavenger of Human Sorrow,0.177,98.217,4,0.418,0.9822616823688214
0.000133,Worlds Apart,Make Them Suffer,0.493,0.907,death-metal,0.00438,0,0.131,-4.058,1,41,28-07-2017,5510,292500,17ZTjoAXGBEQQBKIf9n1L3,Uncharted,0.0716,120.047,4,0.258,0.9349640585134372
1.47e-05,Clayman,In Flames,0.479,0.892,death-metal,0.788,0,0.314,-5.422,0,49,03-07-2000,5511,281840,3lkuAZEmDzQ7u21bEGGv8Q,Bullet Ride,0.0819,92.039,4,0.375,0.9992489973734499
1.18e-05,Oh What the Future Holds,Fit For An Autopsy,0.481,0.952,death-metal,8.89e-06,0,0.42,-2.805,0,42,14-01-2022,5512,237714,3em0ijyge9RHB8vgoWBHw8,In Shadows,0.0573,106.994,4,0.425,0.9742044555976846
6.03e-05,Terra Incognita,Gojira,0.332,0.691,death-metal,0.455,3,0.118,-5.51,1,45,19-03-2001,5513,297402,0tSE8quqeoqNqjRL55POSa,Clone,0.0382,96.512,4,0.101,0.9691325315116376
1.66e-05,"Deceiver, Deceiver",Arch Enemy,0.185,0.983,death-metal,0.191,1,0.197,-7.301,1,49,21-10-2021,5514,231773,3jpGc7gcoTyQsrlfQ332Ql,"Deceiver, Deceiver",0.235,178.864,4,0.102,0.9993815296356703
0.00141,Fortitude,Gojira,0.245,0.972,death-metal,0.68,2,0.131,-6.387,1,48,30-04-2021,5515,302293,6TCxtJhcwImUhRzdPXRURA,Into The Storm,0.0739,105.939,4,0.107,0.9997041976217805
4.74e-05,Human (Deluxe Version),Death,0.338,0.955,death-metal,0.0509,10,0.0659,-5.737,0,46,21-06-2011,5516,223826,3iEI6GAx1al5WGRzSJtqX7,Lack of Comprehension,0.191,93.033,4,0.362,0.9749788202549656
0.000345,The Ghost Inside,The Ghost Inside,0.419,0.986,death-metal,0.0,0,0.197,-2.272,1,45,05-06-2020,5517,206227,6CfFs2Jd9XCnXhlaPFa5z7,One Choice,0.111,90.053,4,0.232,0.9816834088414255
1.39e-05,Lugal Ki En,Rings of Saturn,0.468,0.953,death-metal,0.0895,5,0.677,-4.522,0,40,14-10-2014,5518,210946,1KZSun4xXqQ9RQXu2WPq5i,No Pity for a Coward,0.158,104.869,3,0.254,0.9936083731446579
8.95e-05,Stabbing the Drama,Soilwork,0.47,0.966,death-metal,8.23e-05,4,0.232,-4.071,1,48,28-02-2005,5519,273840,4XFykLS5W3LCvEQ5QfU01P,Stabbing the Drama,0.122,150.066,4,0.176,0.9882368497713229
1.74e-05,Netherheaven,Revocation,0.241,0.992,death-metal,0.081,5,0.215,-4.955,0,43,09-09-2022,5520,296386,5kfZteiGW5dwDzWKZcxLL9,Diabolical Majesty,0.181,110.596,4,0.137,0.9972793495208745
5.95e-05,Dedication To Flesh,Spite,0.293,0.974,death-metal,0.314,6,0.0736,-5.42,1,41,19-08-2022,5521,132706,783nc1tG1wrBJdvY9OrTnC,Fear,0.0964,129.619,4,0.192,0.9988194319063189
0.000113,The Black Crown,Suicide Silence,0.364,0.956,death-metal,0.00912,6,0.349,-4.609,1,44,19-06-2012,5522,207586,28oBCzgCSXpT1h7os9uBX5,Slaves to Substance,0.14,109.785,4,0.212,0.9892632632340702
3.59e-05,Dedication To Flesh,Spite,0.442,0.975,death-metal,0.316,6,0.747,-5.462,1,41,19-08-2022,5523,248653,6Iuv5nSaZ03MXpIc74Uy2o,Some Things You Should Know...,0.13,150.027,4,0.343,0.9994406953083471
0.000203,The Sea of Tragic Beasts,Fit For An Autopsy,0.436,0.977,death-metal,1.03e-06,8,0.318,-5.174,1,41,25-10-2019,5524,200307,4vkSveHIYBvFLhp7WzTD2J,Warfare,0.108,145.806,4,0.318,0.9905829138843331
1.63e-05,Are You Dead Yet?,Children Of Bodom,0.496,0.988,death-metal,0.547,7,0.0339,-3.444,1,51,01-01-2005,5525,255973,2KvCLvH4Z749CQOgGSDKpl,In Your Face,0.0719,115.06,4,0.294,0.9991139684144885
0.000351,Immortal,For Today,0.208,0.95,death-metal,0.0,0,0.53,-4.097,1,42,29-05-2012,5526,226626,2vSibtrtHh89Y0tSxE1H6x,Fearless,0.174,91.721,4,0.217,0.9947967326891136
0.0289,How To Survive A Funeral,Make Them Suffer,0.379,0.502,death-metal,0.926,11,0.222,-8.941,0,41,19-06-2020,5527,117557,59kan8Xe5IrcYyJrDbo6qU,Step One,0.0388,113.238,5,0.0381,0.9814109908359285
0.000139,Eclipse,Veil Of Maya,0.37,0.986,death-metal,0.000777,5,0.929,-5.213,0,41,28-02-2012,5528,152440,1EZs2t6k55zUFbhX5jEJkg,Punisher,0.144,144.976,4,0.136,0.9985538790146948
0.00252,Reign Supreme,Dying Fetus,0.299,0.955,death-metal,0.116,8,0.0712,-5.549,1,42,19-06-2012,5529,296626,7juCZpPi4C3Lsr8jiCfVVT,From Womb to Waste,0.101,109.876,4,0.497,0.9887277260804213
0.0243,Oh What the Future Holds,Fit For An Autopsy,0.388,0.646,death-metal,0.0303,9,0.124,-7.198,1,43,14-01-2022,5530,171646,20aTonSnAVrYmxaeU829ng,Oh What the Future Holds,0.0395,111.253,3,0.132,0.3639660620736591
0.000696,The Great Heathen Army,Amon Amarth,0.549,0.961,death-metal,0.0968,11,0.232,-6.186,0,49,05-08-2022,5531,332320,6yXHvi6PGVRsXD4EBBT3tJ,Dawn of Norsemen,0.0525,111.008,4,0.102,0.9834327161015373
0.000299,Phantom,Betraying The Martyrs,0.405,0.976,death-metal,0.000486,11,0.122,-3.317,0,44,15-07-2014,5532,262749,4Jp6zaYbDGEhK0eV1byXNF,Let It Go,0.0992,140.166,4,0.386,0.9859111274686886
0.000225,Wolves Within,After The Burial,0.483,0.975,death-metal,0.166,1,0.128,-6.839,1,41,17-12-2013,5533,308222,7pwkMTD1dDqHZyCuUko2Aw,A Wolf Amongst Ravens,0.0526,136.019,3,0.301,0.9930651775330958
0.000375,The Disfigurement of Existence,Signs of the Swarm,0.13,0.979,death-metal,0.0438,4,0.711,-7.432,0,43,03-11-2017,5534,281320,1eJvRMKeEZIF2EugUsr5oq,Cesspool of Ignorance,0.273,74.96,4,0.0371,0.9978184536979668
2.5e-06,It's Nothing Personal,Bury Your Dead,0.518,0.947,death-metal,0.594,11,0.392,-4.28,0,43,26-05-2009,5535,250026,7yO6NAXjYOzV29vh6lxs2R,Hurting Not Helping,0.136,120.005,4,0.2,0.9994377247396925
0.00339,Darko,Darko US,0.425,0.667,death-metal,4.02e-06,11,0.103,-6.496,1,42,07-05-2021,5536,281902,0sC4FYIA6SQMYBFe33ulIq,Donna,0.0423,119.989,4,0.056,0.420875445571112
0.000271,The Ghost Inside,The Ghost Inside,0.423,0.988,death-metal,0.0,5,0.224,-1.944,1,43,05-06-2020,5537,230507,1ZlOfxQ36tb3fYHU8DYbDv,Pressure Point,0.209,153.173,4,0.193,0.9935648891108261
9.72e-06,From Mars to Sirius,Gojira,0.201,0.936,death-metal,0.00759,2,0.0834,-2.976,1,46,07-09-2005,5538,414106,2dBTnT6T47pNHeXngkr2Vj,Where Dragons Dwell,0.0769,89.014,4,0.125,0.9873698300484359
6.73e-05,Kostolom,Slaughter to Prevail,0.481,0.963,death-metal,0.00954,0,0.169,-1.902,1,44,13-08-2021,5539,245000,4cX3coEOqkpZV7A2Zsg0w0,I Killed A Man,0.134,124.979,4,0.11,0.9827808086343705
7.98e-05,Angelmaker,Angelmaker,0.278,0.854,death-metal,0.286,10,0.137,-5.495,1,41,31-05-2019,5540,265986,7qXvPmRjkUSqrxx0ErWbGG,Bloodthirster,0.0823,164.927,4,0.233,0.9970688166735816
3.59e-05,Dedication To Flesh,Spite,0.237,0.991,death-metal,0.572,6,0.326,-5.285,1,41,19-08-2022,5541,176120,6swlNbCFOfgJqm5pLx4re9,Hangman,0.174,134.976,4,0.157,0.9998216092405874
0.000214,The Elysian Grandeval Galèriarch,Infant Annihilator,0.183,0.989,death-metal,0.906,6,0.317,-3.881,1,44,29-07-2016,5542,288085,16A8guDmx9hibgSPEWSMzs,Unholy Gravebirth,0.406,87.474,4,0.0397,0.9999117376553355
0.000328,Soundtrack to Your Escape (The Quiet Place Version),In Flames,0.509,0.959,death-metal,0.832,10,0.237,-5.578,0,48,2004,5543,278653,0CBdCjnx3MY81m1XProC0S,My Sweet Shadow,0.0694,119.782,4,0.0803,0.99977127581336
7.35e-05,Six,For The Fallen Dreams,0.362,0.997,death-metal,8.04e-05,4,0.33,-4.151,1,46,16-02-2018,5544,244750,5UIGyL0rFyWIBxqoDmYYfv,Unstoppable,0.159,76.48,4,0.187,0.9891860522671972
0.00133,RE-Animate,For The Fallen Dreams,0.414,0.973,death-metal,0.000312,9,0.314,-3.676,1,45,07-09-2022,5545,199846,1swGkxWE39ddPCPLwWyWLw,RE-Animate,0.111,89.98,4,0.307,0.9805378721920854
1.72e-05,Blood in Blood Out,Exodus,0.55,0.977,death-metal,0.0761,2,0.262,-4.866,1,47,10-10-2014,5546,264600,2tBN9R7EjyWZSWeMSzbqTy,Salt the Wound,0.0597,104.974,4,0.359,0.977311972221051
0.000453,D.N.R.,Left to Suffer,0.263,0.991,death-metal,0.000134,7,0.11,-3.578,1,41,15-10-2021,5547,212813,3vckmBdhTb0QdZQ1vZXgVr,D.N.R.,0.483,87.883,1,0.036,0.9893075941931826
0.000191,Goodbye To The Gallows,Emmure,0.329,0.952,death-metal,5.91e-05,6,0.17,-5.655,1,40,06-03-2007,5548,197133,0o463BJyob4qqOLlgONbUk,When Keeping It Real Goes Wrong,0.218,90.308,4,0.166,0.9788547905512767
0.000406,The Sea of Tragic Beasts,Fit For An Autopsy,0.455,0.926,death-metal,0.0,7,0.0626,-4.59,0,41,25-10-2019,5549,262904,4mPAEFa14pYmlT9GDrAXoM,Mirrors,0.0591,121.001,4,0.0789,0.9636548965150886
0.000274,Grotesque Impalement,Dying Fetus,0.34,0.872,death-metal,0.366,1,0.0911,-7.515,1,44,2000,5550,308709,7KT0ITk9CT16thNSLxd1rZ,Grotesque Impalement,0.112,94.032,4,0.413,0.9908909393182607
2.83e-05,Electrified Brain,Municipal Waste,0.197,0.98,death-metal,0.00455,4,0.771,-5.052,0,47,01-07-2022,5551,151973,5CGvyhu301a4hM6ORMgIeE,High Speed Steel,0.0687,144.434,4,0.474,0.9986348260268884
6.32e-05,Exile Of The Gods,Eluveitie,0.475,0.979,death-metal,1.44e-05,9,0.312,-4.266,0,51,14-10-2022,5552,247688,2gEh41XUP3vI7kAjlEO92n,Exile Of The Gods,0.0836,120.011,4,0.221,0.9861625851880332
0.000918,Black Metal,Venom,0.291,0.758,death-metal,6.84e-06,1,0.291,-12.103,1,50,01-11-1982,5553,221693,3yNoEJifUJdly8ucYoWRwl,Black Metal,0.0556,80.601,4,0.446,0.6827164575044882
0.00913,Slime and Punishment,Municipal Waste,0.369,0.965,death-metal,0.00699,0,0.343,-5.204,1,46,23-06-2017,5554,142743,3MaWDxMptFZ90WE5HJqClx,Slime and Punishment,0.134,180.621,4,0.661,0.9921275227783221
0.00156,This Is Exile,Whitechapel,0.319,0.994,death-metal,0.119,2,0.182,-4.826,1,42,08-07-2008,5555,220120,4mvaqFKUdhLeiXEzVgpn9b,This Is Exile,0.207,123.217,4,0.0385,0.9976395788586986
2.11e-06,Immutable,Meshuggah,0.141,0.947,death-metal,0.209,6,0.0753,-7.236,1,45,31-03-2022,5556,268207,6SwK8186p1TC6QcAwSTGMR,Light The Shortening Fuse,0.0692,200.029,4,0.486,0.998882488309086
9.31e-05,Get What You Give,The Ghost Inside,0.534,0.91,death-metal,0.0,9,0.186,-3.676,1,44,19-06-2012,5557,200663,1ll885yKfJ7L81ypmiJgFM,Dark Horse,0.0731,114.955,4,0.196,0.9313008660555179
1.53e-05,Nightmare On Providence Street,Blind Witness,0.354,0.988,death-metal,0.179,1,0.263,-2.574,0,43,08-03-2010,5558,211320,5RrGnZMEmSscpbcEftbt70,All Alone,0.254,114.837,4,0.107,0.9979872928188401
0.000343,Slania,Eluveitie,0.43,0.991,death-metal,0.00249,2,0.416,-2.837,0,54,15-02-2008,5559,249240,1KmeyQfVjX1odybN9aEfWt,Inis Mona,0.0916,107.031,4,0.276,0.9912005856465764
5.82e-05,M-16,Sodom,0.254,0.816,death-metal,0.0634,2,0.0865,-7.327,1,48,22-10-2001,5560,356920,58SUPk63baVqZ44Yko0wWL,Napalm in the Morning,0.0506,202.059,4,0.531,0.9765929882306644
1.78e-05,Death Diviner,Soilwork,0.464,0.955,death-metal,0.00399,4,0.368,-4.849,1,47,29-05-2020,5561,305813,4zx54sa1AiERlvrFyLMXtJ,Death Diviner,0.0617,106.016,4,0.219,0.9805749828409309
0.000849,The Years of Decay,Overkill,0.302,0.805,death-metal,4.19e-06,6,0.151,-11.395,0,48,10-10-1989,5562,275386,6lWFQo5NuR3y8Q6CHIRatA,Elimination,0.0967,112.766,4,0.578,0.7903084586154122
7.39e-05,Digital Renegade,I See Stars,0.23,0.949,death-metal,0.275,0,0.089,-3.634,1,42,13-03-2012,5563,239840,46muDjhBE7uR4nrka2zI1G,Filth Friends Unite,0.168,179.893,4,0.132,0.9993153692463225
0.000171,Shrine,Bleed From Within,0.424,0.99,death-metal,0.232,3,0.626,-4.218,1,46,03-06-2022,5564,215000,3D4hmXhl8UeTvsTL3Hsdv2,Sovereign,0.198,91.975,4,0.105,0.9984782603890602
